"Unique ID";"Name";"Nation";"Division";"Rep";"Av Age";"Balance";"Trn Budget S";"Trn Budget R";"Wage Budget";"Status";"TF";"YF";"JC";"Stad Cap";"Av Att";"Rating";"Pot Rating"
"19.190.079";"Sete de Setembro (MG)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"2.000.306.764";"Sfera";"Brazil";"Eerste klasse A";"300";"0,0";"0";"0";"0";"0";"Amateur";"11";"11";"11";"5.900";"80";"0,0%";"0,0%"
"2.000.255.286";"Sharjah Brasil";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"300";"0,0";"0";"0";"0";"0";"Professional";"7";"5";"5";"5.000";"100";"0,0%";"0,0%"
"309.762";"Siderúrgica";"Brazil";"Eerste klasse A";"250";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"1.000";"100";"0,0%";"0,0%"
"314.694";"Sino-Brasileiro (PI)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"19.019.859";"Sinop (MT)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"5";"13.000";"600";"0,0%";"0,0%"
"2.000.059.899";"Sírio Libanês (GO)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"313.374";"SKA Brasil";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"900";"24,4";"0";"0";"0";"0";"Professional";"9";"11";"11";"7.200";"900";"28,3%";"31,2%"
"311.004";"Sobradinho";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"0,0";"0";"0";"0";"0";"Professional";"5";"4";"4";"15.000";"1.800";"0,0%";"0,0%"
"310.900";"Social";"Brazil";"Eerste klasse A";"700";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"5";"2.290";"800";"0,0%";"0,0%"
"19.144.922";"Socorrense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"850";"0,0";"0";"0";"0";"0";"Professional";"2";"2";"3";"3.000";"200";"0,0%";"0,0%"
"19.392.512";"Sorriso";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"0,0";"10";"0";"0";"0";"Professional";"5";"5";"4";"5.000";"200";"0,0%";"0,0%"
"19.032.889";"Sorriso EC";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"5";"5.000";"600";"0,0%";"0,0%"
"309.641";"Sousa";"Brazil";"Brasileirão Série D";"2.750";"28,1";"0";"0";"0";"0";"Professional";"4";"4";"4";"11.000";"600";"61,6%";"64,6%"
"19.222.877";"Sparta (TO)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"800";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"5";"6.000";"200";"0,0%";"0,0%"
"19.276.480";"Spartax";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"650";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"1.500";"200";"0,0%";"0,0%"
"338";"Sport";"Brazil";"Brasileirão Série B Betano";"5.900";"27,9";"290.880";"804.360";"804.360";"79.300";"Professional";"15";"13";"9";"30.520";"12.349";"71,9%";"74,6%"
"19.287.076";"Sport (ES)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"650";"0,0";"0";"0";"0";"0";"Professional";"6";"6";"5";"7.700";"300";"0,0%";"0,0%"
"19.394.514";"Sport (SE)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"0,0";"0";"0";"0";"0";"Professional";"4";"5";"5";"3.000";"200";"0,0%";"0,0%"
"2.000.174.086";"Sport Bahia";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"308.945";"Sport Belém";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"45.007";"700";"0,0%";"0,0%"
"19.295.791";"Sport João Pessoa";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"19.190.856";"Sport Lagoa Seca";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"850";"0,0";"0";"0";"0";"0";"Professional";"5";"6";"6";"1.200";"200";"0,0%";"0,0%"
"2.000.100.561";"Sport Sinop";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.050";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"4";"13.000";"200";"0,0%";"0,0%"
"2.000.054.132";"Sporting Maracanã";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"22,0";"0";"0";"0";"0";"Professional";"4";"3";"3";"5.000";"200";"5,5%";"5,9%"
"309.653";"Sul América";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"800";"0,0";"0";"0";"0";"0";"Professional";"4";"3";"3";"11.000";"800";"0,0%";"0,0%"
"2.000.135.691";"Sulbrasil";"Brazil";"Eerste klasse A";"250";"0,0";"0";"0";"0";"0";"Amateur";"2";"3";"5";"500";"200";"0,0%";"0,0%"
"301.374";"Surubim";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"3";"2";"3";"3.000";"600";"0,0%";"0,0%"
"2.106.555";"Taboão da Serra";"Brazil";"Eerste klasse A";"300";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"2";"2";"7.500";"400";"0,0%";"0,0%"
"313.788";"Taguatinga";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"0,0";"0";"0";"0";"0";"Professional";"2";"2";"2";"27.000";"2.500";"0,0%";"0,0%"
"2.109.247";"Tanabi";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"0,0";"0";"0";"0";"0";"Professional";"2";"3";"5";"15.200";"600";"0,0%";"0,0%"
"19.249.036";"Tapajós (PA)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.300";"30,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"16.000";"150";"28,4%";"29,7%"
"311.034";"Taquaritinga";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"850";"20,7";"0";"0";"0";"0";"Professional";"2";"2";"2";"18.800";"1.000";"16,3%";"19,2%"
"19.369.919";"Taquarussú";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"1.000";"100";"0,0%";"0,0%"
"19.140.598";"Tarumã";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"550";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"5";"2.710";"200";"0,0%";"0,0%"
"311.036";"Taubaté";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.900";"27,5";"0";"0";"0";"0";"Professional";"4";"8";"8";"12.896";"1.600";"62,7%";"66,7%"
"319.126";"Terra e Mar";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"0,0";"0";"0";"0";"0";"Professional";"5";"2";"3";"3.000";"600";"0,0%";"0,0%"
"314.099";"Theresinense FC (PI)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"19.019.871";"Tianguá";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"450";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"3.000";"300";"0,0%";"0,0%"
"2.113.020";"Tigres do Brasil";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"800";"0,0";"0";"0";"0";"0";"Professional";"11";"8";"7";"6.300";"300";"0,0%";"0,0%"
"19.186.108";"Timbaúba";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"5";"5.000";"200";"0,0%";"0,0%"
"19.041.053";"Timon (MA)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"800";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"5.000";"282";"0,0%";"0,0%"
"19.273.689";"Timon (PI)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"450";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"5.000";"300";"0,0%";"0,0%"
"310.645";"Tiradentes (CE)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.100";"0,0";"0";"0";"0";"0";"Professional";"2";"2";"2";"22.000";"2.000";"0,0%";"0,0%"
"313.789";"Tiradentes (DF)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"4";"27.000";"1.000";"0,0%";"0,0%"
"308.946";"Tiradentes (PA)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"650";"0,0";"0";"0";"0";"0";"Professional";"3";"4";"3";"5.000";"850";"0,0%";"0,0%"
"314.101";"Tiradentes (PI)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"2";"5.144";"600";"0,0%";"0,0%"
"301.331";"Tocantinópolis";"Brazil";"Brasileirão Série D";"2.350";"30,0";"0";"0";"0";"0";"Professional";"7";"5";"5";"6.000";"1.700";"45,9%";"47,7%"
"19.028.177";"Tocantins";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"2";"8.000";"200";"0,0%";"0,0%"
"313.339";"Tocantins de Miracema";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.100";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"2.000";"1.000";"0,0%";"0,0%"
"19.005.116";"Toledo (PR)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.250";"0,0";"0";"0";"0";"0";"Professional";"6";"7";"5";"14.000";"1.211";"0,0%";"0,0%"
"318.860";"Tombense";"Brazil";"Brasileirão Série B Betano";"4.850";"26,0";"16.390";"16.090";"16.090";"16.710";"Professional";"6";"5";"7";"6.555";"600";"69,0%";"72,5%"
"309.772";"Torre";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"312.331";"Trabalhista (SC)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"309.773";"Tramways (CE)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"19.019.866";"Transways SC (PE)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"313.350";"Trem";"Brazil";"Brasileirão Série D";"1.500";"31,6";"-2.490";"0";"0";"0";"Professional";"5";"4";"5";"13.680";"1.100";"62,3%";"64,4%"
"2.000.077.883";"Três Lagoas";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"750";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"3";"6.200";"200";"0,0%";"0,0%"
"19.009.495";"Três Passos";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"0,0";"0";"0";"0";"0";"Professional";"4";"6";"7";"1.500";"274";"0,0%";"0,0%"
"301.212";"Treze";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"3.400";"26,9";"0";"0";"0";"0";"Professional";"9";"8";"6";"8.800";"4.800";"62,4%";"66,1%"
"19.139.754";"Tricordiano";"Brazil";"Eerste klasse A";"400";"0,0";"0";"0";"0";"0";"Professional";"2";"2";"3";"5.000";"300";"0,0%";"0,0%"
"19.108.553";"Trieste (PR)";"Brazil";"Eerste klasse A";"250";"0,0";"0";"0";"0";"0";"Amateur";"11";"10";"10";"3.000";"250";"0,0%";"0,0%"
"19.023.700";"Trindade";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"0,0";"0";"0";"0";"0";"Professional";"6";"7";"7";"2.000";"312";"0,0%";"0,0%"
"301.318";"Tubarão";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"8";"8";"1";"15.000";"1.900";"0,0%";"0,0%"
"107.234";"Tuna Luso";"Brazil";"Brasileirão Série D";"2.150";"30,4";"0";"0";"0";"0";"Professional";"7";"7";"6";"6.500";"2.000";"57,8%";"59,5%"
"2.000.125.473";"Tuntum";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.100";"33,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"5.000";"200";"11,8%";"11,9%"
"318.911";"Tupã";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"0,0";"0";"0";"0";"0";"Professional";"2";"3";"3";"12.000";"600";"0,0%";"0,0%"
"2.000.057.909";"Tupan";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"550";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"5";"40.149";"200";"0,0%";"0,0%"
"313.785";"Tupan SC (MA)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"301.198";"Tupi";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.750";"0,0";"0";"0";"0";"0";"Professional";"8";"7";"7";"31.863";"509";"0,0%";"0,0%"
"19.009.099";"Tupi (RS)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.050";"0,0";"0";"0";"0";"0";"Professional";"2";"2";"2";"4.000";"250";"0,0%";"0,0%"
"8.825.473";"Tupy (ES)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"850";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"3";"1.000";"900";"0,0%";"0,0%"
"19.035.623";"Tupy de Jussara";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"0,0";"0";"0";"0";"0";"Professional";"3";"4";"4";"3.000";"200";"0,0%";"0,0%"
"19.040.477";"Tupynambás";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.300";"0,0";"0";"0";"0";"0";"Professional";"3";"2";"5";"31.863";"400";"0,0%";"0,0%"
"310.898";"Uberaba";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"900";"0,0";"0";"0";"0";"0";"Professional";"3";"4";"4";"13.060";"1.600";"0,0%";"0,0%"
"301.200";"Uberlândia";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"2.150";"26,2";"0";"0";"0";"0";"Professional";"8";"6";"5";"53.350";"4.500";"63,2%";"66,7%"
"301.177";"Ubiratan";"Brazil";"Eerste klasse A";"600";"0,0";"0";"0";"0";"0";"Professional";"4";"3";"2";"30.000";"2.100";"0,0%";"0,0%"
"19.005.435";"Ulbra (RO)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"10";"6";"5";"5.000";"627";"0,0%";"0,0%"
"19.223.523";"Unaí";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"800";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"3.000";"250";"0,0%";"0,0%"
"2.000.096.694";"Uni Souza";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"650";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"3";"5.000";"200";"0,0%";"0,0%"
"19.171.304";"União (CE)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"650";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"63.903";"250";"0,0%";"0,0%"
"19.295.786";"União (PB)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"2.000.099.933";"União (PE)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"313.250";"União ABC";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"5";"4.500";"590";"0,0%";"0,0%"
"301.228";"União Bandeirante";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"7";"7";"5";"8.000";"1.800";"0,0%";"0,0%"
"301.359";"União Barbarense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"28,2";"0";"0";"0";"0";"Professional";"6";"7";"6";"15.400";"2.600";"27,7%";"29,0%"
"19.300.811";"União Beltrão";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"0,0";"0";"0";"0";"0";"Professional";"6";"6";"7";"4.963";"200";"0,0%";"0,0%"
"309.619";"União Cacoalense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.050";"0,0";"0";"0";"0";"0";"Professional";"8";"4";"6";"3.000";"1.500";"0,0%";"0,0%"
"313.343";"União Carmolandense (TO)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"33,0";"0";"0";"0";"0";"Professional";"3";"2";"3";"6.000";"700";"5,5%";"5,5%"
"19.087.542";"União Central";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"450";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"2.390";"100";"0,0%";"0,0%"
"19.281.313";"União da Ilha (PE)";"Brazil";"Eerste klasse A";"50";"0,0";"0";"0";"0";"0";"Amateur";"2";"3";"2";"1.000";"50";"0,0%";"0,0%"
"313.576";"União Esportiva (AM)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"19.019.860";"União Esportiva (PA)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"314.769";"União Fluminense (SP)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"19.151.082";"União Frederiquense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.850";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"1.500";"500";"0,0%";"0,0%"
"19.393.407";"União Harmonia";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"400";"0,0";"0";"0";"0";"0";"Professional";"5";"4";"4";"1.000";"125";"0,0%";"0,0%"
"2.000.152.172";"União Iacanga";"Brazil";"Eerste klasse A";"250";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"2";"2.000";"100";"0,0%";"0,0%"
"301.161";"União Inhumas";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"450";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"2";"4.380";"450";"0,0%";"0,0%"
"19.120.805";"União Luziense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.100";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"2";"2.000";"200";"0,0%";"0,0%"
"311.032";"União Mogi";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"650";"0,0";"0";"0";"0";"0";"Professional";"4";"3";"3";"14.384";"600";"0,0%";"0,0%"
"19.397.708";"União Paraense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"650";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"3";"6.500";"100";"0,0%";"0,0%"
"301.179";"União Rondonópolis";"Brazil";"Brasileirão Série D";"2.800";"25,9";"0";"0";"0";"0";"Professional";"7";"4";"6";"16.000";"2.000";"62,1%";"66,0%"
"336";"União São João";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"26,6";"0";"0";"0";"0";"Professional";"9";"9";"9";"22.000";"2.500";"51,1%";"54,4%"
"2.114.007";"União Suzano";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.250";"23,5";"0";"0";"0";"0";"Professional";"2";"3";"3";"5.034";"400";"33,0%";"35,5%"
"301.239";"Unibol";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"3";"8";"4";"1.300";"1.800";"0,0%";"0,0%"
"2.000.182.369";"Unidos do Alvorada";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"2";"11.000";"200";"0,0%";"0,0%"
"19.382.030";"UNIRB";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.200";"0,0";"0";"0";"0";"0";"Professional";"6";"4";"4";"16.000";"100";"0,0%";"0,0%"
"301.202";"URT";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.850";"0,0";"0";"0";"0";"0";"Professional";"6";"4";"5";"5.500";"1.865";"0,0%";"0,0%"
"2.000.204.861";"Uruaçu";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"650";"0,0";"0";"0";"0";"0";"Professional";"3";"4";"4";"3.000";"100";"0,0%";"0,0%"
"314.611";"Usina Ceará";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"314.321";"Valério (ES)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"301.204";"Valeriodoce";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.150";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"3";"12.000";"1.500";"0,0%";"0,0%"
"19.007.113";"Varginha";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.250";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"15.471";"615";"0,0%";"0,0%"
"309.775";"Varzeano FC (PE)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"339";"Vasco";"Brazil";"Brasileirão Assaí";"6.700";"25,5";"1.981.240";"5.630.520";"5.630.520";"224.120";"Professional";"13";"12";"12";"21.880";"26.347";"75,1%";"78,1%"
"104.982";"Vasco (AC)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"700";"0,0";"0";"0";"0";"0";"Professional";"7";"7";"6";"13.700";"1.000";"0,0%";"0,0%"
"313.783";"Vasco (MA)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"314.293";"Vasco (SE)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"2";"15.575";"900";"0,0%";"0,0%"
"318.913";"Velo Clube";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.950";"26,2";"0";"0";"0";"0";"Professional";"3";"3";"3";"10.000";"750";"61,5%";"66,9%"
"308.947";"Vênus (PA)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"550";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"2";"10.000";"1.000";"0,0%";"0,0%"
"19.023.752";"Vera Cruz (PE)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"900";"26,0";"0";"0";"0";"0";"Professional";"6";"4";"5";"46.154";"905";"5,5%";"5,7%"
"2.000.239.359";"Vera Cruz (RJ)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"400";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"8.500";"100";"0,0%";"0,0%"
"301.288";"Veranópolis";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.750";"0,0";"0";"0";"0";"0";"Professional";"6";"4";"5";"5.000";"1.200";"0,0%";"0,0%"
"19.372.402";"Verdes Mares";"Brazil";"Eerste klasse A";"300";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"3";"22.000";"200";"0,0%";"0,0%"
"19.341.662";"Verê";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"850";"0,0";"0";"0";"0";"0";"Professional";"5";"4";"4";"2.900";"110";"0,0%";"0,0%"
"2.000.035.034";"VF4";"Brazil";"Eerste klasse A";"100";"0,0";"0";"0";"0";"0";"Amateur";"3";"4";"5";"150";"100";"0,0%";"0,0%"
"313.289";"Viana";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"400";"0,0";"0";"0";"0";"0";"Professional";"5";"4";"4";"3.725";"700";"0,0%";"0,0%"
"313.227";"Vila Aurora";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"8";"8";"6";"16.000";"530";"0,0%";"0,0%"
"314.787";"Vila Izabel (RJ)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"19.152.069";"Vila Matias";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"107.236";"Vila Nova (GO)";"Brazil";"Brasileirão Série B Betano";"5.400";"27,1";"22.000";"48.260";"48.260";"37.700";"Professional";"9";"7";"7";"11.788";"7.492";"70,2%";"73,3%"
"314.201";"Vila Rica";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"750";"0,0";"0";"0";"0";"0";"Professional";"6";"3";"5";"8.000";"500";"0,0%";"0,0%"
"313.357";"Vilavelhense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"0,0";"0";"0";"0";"0";"Professional";"4";"3";"3";"1.000";"1.200";"0,0%";"0,0%"
"313.373";"Vilhena";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"850";"0,0";"0";"0";"0";"0";"Professional";"8";"7";"6";"5.000";"1.200";"0,0%";"0,0%"
"19.344.658";"Vilhenense";"Brazil";"Eerste klasse A";"750";"0,0";"0";"0";"0";"0";"Professional";"5";"4";"4";"5.000";"100";"0,0%";"0,0%"
"107.238";"Villa Nova (MG)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"2.750";"26,0";"-4.130";"0";"0";"0";"Professional";"10";"7";"7";"5.175";"2.000";"63,5%";"67,2%"
"2.000.192.815";"Villa Real (MG)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"0,0";"0";"0";"0";"0";"Professional";"5";"4";"3";"31.863";"100";"0,0%";"0,0%"
"19.145.233";"Visão Celeste";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"700";"0,0";"0";"0";"0";"0";"Professional";"2";"5";"6";"3.000";"200";"0,0%";"0,0%"
"340";"Vitória";"Brazil";"Brasileirão Série B Betano";"5.950";"28,3";"1.804.720";"1.608.720";"1.608.720";"129.340";"Professional";"13";"13";"10";"30.618";"20.850";"73,3%";"75,4%"
"313.273";"Vitória (ES)";"Brazil";"Brasileirão Série D";"2.100";"29,7";"0";"0";"0";"0";"Professional";"4";"4";"7";"3.000";"1.500";"63,9%";"67,2%"
"19.086.839";"Vitória (PE)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.050";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"5";"46.154";"250";"0,0%";"0,0%"
"19.020.572";"Vitória da Conquista";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.500";"25,0";"0";"0";"0";"0";"Professional";"5";"6";"5";"11.538";"1.000";"5,4%";"6,2%"
"313.786";"Vitória do Mar";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"40.149";"400";"0,0%";"0,0%"
